age,age_group,job,marital,education,balance,housing,loan,contact,duration,campaign,pdays,previous,poutcome,td_enroll
53,Boomer,technician,married,unknown,6921,yes,no,cellular,130,3,188,2,other,no
39,GenX,entrepreneur,single,tertiary,243,no,yes,cellular,128,3,371,1,failure,no
33,Millennial,management,single,tertiary,201,yes,no,cellular,171,1,183,1,failure,no
49,GenX,management,single,secondary,61,yes,no,cellular,185,2,246,1,failure,no
52,Boomer,blue-collar,married,primary,863,no,no,cellular,224,2,170,3,failure,no
47,GenX,blue-collar,married,primary,1452,yes,yes,cellular,181,1,177,2,failure,no
45,GenX,technician,married,secondary,2403,no,no,cellular,147,2,84,1,failure,no
35,GenX,technician,married,secondary,1546,yes,no,cellular,156,1,174,4,failure,no
33,Millennial,admin.,single,secondary,1430,yes,no,cellular,74,3,349,2,other,no
33,Millennial,management,single,tertiary,48,yes,no,cellular,400,1,173,5,failure,no
31,Millennial,blue-collar,single,secondary,609,yes,no,cellular,1126,1,335,1,failure,no
57,Boomer,services,married,secondary,1577,yes,no,telephone,908,2,357,1,other,no
36,GenX,admin.,married,secondary,725,yes,no,cellular,123,3,99,8,failure,no
42,GenX,technician,married,secondary,2152,no,no,cellular,113,2,93,4,failure,no
38,GenX,student,single,unknown,444,no,no,cellular,157,3,206,6,success,no
45,GenX,technician,divorced,secondary,976,yes,no,cellular,183,1,338,2,failure,no
29,Millennial,blue-collar,married,unknown,486,yes,no,cellular,422,1,363,1,failure,no
46,GenX,blue-collar,married,secondary,-1400,yes,no,telephone,309,3,355,4,failure,no
56,Boomer,retired,married,primary,1947,no,no,cellular,631,2,149,3,failure,no
29,Millennial,technician,single,secondary,205,yes,no,cellular,218,1,340,3,failure,no
60,Boomer,blue-collar,married,secondary,1407,yes,no,cellular,112,1,370,1,failure,no
33,Millennial,services,married,secondary,162,yes,no,cellular,135,1,364,2,failure,no
37,GenX,blue-collar,married,primary,0,yes,no,cellular,108,1,349,2,failure,no
56,Boomer,blue-collar,married,secondary,1521,yes,yes,cellular,19,2,179,3,other,no
56,Boomer,entrepreneur,divorced,tertiary,151,yes,no,cellular,16,5,171,1,other,no
35,GenX,services,single,secondary,313,yes,no,cellular,195,2,301,3,failure,no
47,GenX,housemaid,married,tertiary,333,no,no,telephone,8,5,137,1,failure,no
20,Millennial,student,single,unknown,179,no,no,cellular,196,3,182,3,failure,no
42,GenX,blue-collar,married,secondary,1449,yes,no,cellular,177,1,173,1,failure,no
29,Millennial,blue-collar,divorced,unknown,101,yes,no,cellular,295,2,355,4,failure,no
36,GenX,services,married,secondary,1746,yes,no,cellular,15,1,316,1,failure,no
36,GenX,technician,single,secondary,966,no,no,cellular,135,2,91,13,failure,no
33,Millennial,blue-collar,single,tertiary,457,yes,no,cellular,159,1,191,4,failure,no
57,Boomer,self-employed,married,tertiary,350,no,no,cellular,132,6,112,3,failure,no
40,GenX,unemployed,divorced,secondary,193,yes,no,cellular,195,1,357,1,failure,no
39,GenX,unemployed,single,secondary,804,no,no,cellular,193,8,203,1,success,no
49,GenX,technician,divorced,secondary,972,no,no,cellular,104,3,175,2,failure,no
33,Millennial,technician,single,secondary,234,no,no,cellular,176,1,370,2,failure,no
38,GenX,services,single,secondary,-196,yes,no,cellular,60,1,271,1,failure,no
83,Boomer,retired,married,tertiary,4761,no,no,telephone,294,2,93,1,success,no
36,GenX,admin.,married,secondary,953,yes,no,cellular,80,1,81,2,failure,no
33,Millennial,unemployed,married,tertiary,3335,no,no,cellular,92,1,301,6,failure,no
41,GenX,blue-collar,married,primary,7735,yes,no,cellular,220,1,190,1,failure,no
31,Millennial,management,single,tertiary,2085,yes,no,cellular,639,2,93,4,failure,no
25,Millennial,student,single,secondary,1790,no,no,cellular,224,1,322,3,failure,no
37,GenX,management,divorced,tertiary,153,yes,no,cellular,221,1,70,2,other,no
34,Millennial,admin.,divorced,secondary,151,yes,no,cellular,131,1,361,1,other,no
31,Millennial,services,single,secondary,122,yes,no,cellular,157,4,268,2,failure,no
31,Millennial,blue-collar,single,secondary,4,no,no,cellular,148,2,182,3,other,no
47,GenX,services,married,secondary,4,no,no,cellular,73,2,105,6,success,no
34,Millennial,management,divorced,tertiary,5754,yes,no,cellular,32,1,181,1,failure,no
43,GenX,services,single,secondary,-63,yes,no,cellular,92,3,374,1,other,no
40,GenX,admin.,divorced,unknown,64,yes,no,cellular,873,1,293,1,failure,no
46,GenX,technician,married,primary,718,yes,no,cellular,80,2,268,1,failure,no
36,GenX,technician,married,tertiary,62,no,no,cellular,50,2,121,2,failure,no
40,GenX,retired,single,primary,-79,no,no,cellular,396,1,370,1,failure,no
50,GenX,blue-collar,married,tertiary,1784,no,no,cellular,1184,3,160,1,failure,no
32,Millennial,management,single,tertiary,473,yes,no,cellular,72,2,361,1,other,no
39,GenX,blue-collar,single,secondary,631,yes,no,cellular,57,2,344,8,other,no
44,GenX,entrepreneur,married,tertiary,1631,yes,no,cellular,81,1,195,2,failure,no
53,Boomer,self-employed,married,tertiary,1672,no,no,cellular,176,1,189,1,failure,no
52,Boomer,services,divorced,secondary,12,yes,no,cellular,78,1,170,1,failure,no
46,GenX,management,divorced,tertiary,461,no,no,cellular,127,1,70,2,success,no
44,GenX,services,divorced,tertiary,2279,no,yes,cellular,105,1,146,1,failure,no
35,GenX,unemployed,divorced,tertiary,8903,yes,no,cellular,171,1,175,6,failure,no
37,GenX,management,married,tertiary,1330,yes,no,cellular,41,2,261,1,failure,no
28,Millennial,blue-collar,married,primary,278,yes,yes,telephone,31,9,373,4,other,no
26,Millennial,admin.,single,secondary,96,no,no,cellular,606,1,345,1,failure,no
37,GenX,technician,married,secondary,318,no,no,cellular,167,1,187,2,failure,no
32,Millennial,admin.,single,secondary,12,yes,no,cellular,242,1,365,2,failure,no
39,GenX,technician,married,secondary,3494,yes,no,cellular,139,1,92,4,failure,no
45,GenX,management,single,tertiary,5694,yes,no,cellular,145,2,193,2,failure,no
58,Boomer,management,married,tertiary,1602,no,no,cellular,1032,10,115,3,failure,no
77,Boomer,retired,married,primary,680,no,no,telephone,341,4,94,3,failure,no
79,Boomer,retired,divorced,primary,336,no,no,cellular,386,1,184,1,other,no
43,GenX,blue-collar,married,secondary,408,yes,no,unknown,6,1,838,3,other,no
35,GenX,technician,married,secondary,6,yes,no,cellular,204,2,348,2,failure,no
28,Millennial,student,single,secondary,5916,no,no,cellular,344,1,81,6,failure,no
43,GenX,blue-collar,married,primary,555,yes,no,cellular,175,2,369,2,failure,no
60,Boomer,retired,married,primary,1906,no,no,telephone,79,1,60,2,other,no
30,Millennial,services,divorced,secondary,341,yes,no,cellular,54,1,174,1,success,no
28,Millennial,student,single,tertiary,3733,yes,no,cellular,419,5,91,7,success,no
50,GenX,management,married,secondary,2910,no,no,telephone,433,1,113,1,failure,no
49,GenX,housemaid,married,secondary,3570,no,no,cellular,62,3,202,2,failure,no
36,GenX,admin.,single,secondary,0,yes,yes,telephone,63,1,168,3,failure,no
34,Millennial,blue-collar,married,secondary,559,yes,no,telephone,47,1,193,1,other,no
48,GenX,admin.,single,secondary,3531,yes,no,cellular,81,2,287,6,failure,no
57,Boomer,admin.,married,secondary,169,no,no,cellular,180,1,106,2,failure,no
30,Millennial,admin.,married,secondary,1165,no,no,cellular,205,1,35,2,failure,no
27,Millennial,blue-collar,married,secondary,245,yes,no,cellular,7,7,255,11,failure,no
41,GenX,blue-collar,divorced,secondary,927,yes,no,cellular,239,2,148,2,failure,no
30,Millennial,services,single,secondary,346,yes,no,cellular,87,3,345,5,other,no
30,Millennial,student,single,unknown,809,no,no,cellular,26,5,171,2,failure,no
56,Boomer,management,married,secondary,1928,no,no,cellular,61,6,115,4,failure,no
32,Millennial,technician,single,secondary,6402,yes,no,cellular,158,1,167,1,success,no
37,GenX,admin.,married,tertiary,0,yes,no,cellular,65,2,119,1,failure,no
29,Millennial,technician,single,tertiary,370,yes,no,cellular,119,2,251,5,failure,no
52,Boomer,management,married,tertiary,751,no,no,cellular,165,4,371,5,failure,no
32,Millennial,management,married,tertiary,1388,yes,no,cellular,102,1,105,1,success,no
25,Millennial,student,single,tertiary,1189,no,no,cellular,110,1,183,1,success,no
50,GenX,housemaid,married,secondary,7317,yes,no,cellular,172,1,370,1,failure,no
31,Millennial,admin.,married,secondary,8295,yes,no,cellular,218,1,149,1,failure,no
40,GenX,self-employed,married,tertiary,271,yes,no,cellular,124,3,102,4,failure,no
51,Boomer,blue-collar,married,primary,1203,yes,yes,telephone,25,4,350,7,failure,no
57,Boomer,management,divorced,tertiary,1016,yes,no,cellular,462,2,234,5,failure,no
30,Millennial,management,married,tertiary,1022,yes,no,cellular,97,2,298,1,failure,no
33,Millennial,management,married,tertiary,62,yes,no,cellular,102,1,264,1,failure,no
19,Millennial,student,single,secondary,1803,no,no,cellular,124,1,105,1,failure,no
56,Boomer,management,married,tertiary,563,yes,no,cellular,100,2,168,1,failure,no
28,Millennial,technician,single,tertiary,372,yes,yes,cellular,201,3,294,2,success,no
41,GenX,management,married,tertiary,285,yes,no,cellular,90,4,147,4,failure,no
51,Boomer,blue-collar,divorced,primary,155,yes,yes,cellular,220,1,142,1,failure,no
34,Millennial,blue-collar,married,primary,6352,yes,no,cellular,338,4,288,2,other,no
58,Boomer,retired,married,secondary,1227,no,no,cellular,625,1,156,1,failure,no
40,GenX,admin.,married,secondary,67,no,yes,cellular,359,2,152,5,failure,no
57,Boomer,services,divorced,secondary,4664,no,no,cellular,22,4,114,1,failure,no
53,Boomer,technician,married,tertiary,2557,no,no,cellular,95,4,182,7,success,no
33,Millennial,services,married,secondary,174,yes,no,cellular,45,1,298,1,other,no
47,GenX,unknown,married,unknown,677,no,no,cellular,384,1,99,4,success,no
41,GenX,blue-collar,married,secondary,306,yes,no,telephone,86,1,369,2,failure,no
64,Boomer,retired,married,secondary,1220,no,no,cellular,84,1,88,1,failure,no
46,GenX,blue-collar,married,primary,91,yes,no,cellular,29,1,356,2,failure,no
43,GenX,unemployed,married,secondary,775,no,no,cellular,325,1,124,2,failure,no
41,GenX,technician,married,secondary,2123,no,no,cellular,232,1,102,2,failure,no
49,GenX,management,married,tertiary,1533,no,no,cellular,324,1,172,1,failure,no
36,GenX,admin.,divorced,tertiary,281,no,no,cellular,60,2,2,1,other,no
57,Boomer,services,married,secondary,2476,yes,no,cellular,239,1,459,1,success,no
59,Boomer,blue-collar,married,primary,99,yes,no,cellular,43,1,261,3,failure,no
49,GenX,admin.,married,secondary,1096,yes,no,cellular,609,1,303,5,failure,no
45,GenX,admin.,married,secondary,72,yes,yes,cellular,262,2,352,2,failure,no
33,Millennial,admin.,divorced,secondary,661,yes,no,cellular,411,1,173,2,other,no
40,GenX,blue-collar,single,primary,366,yes,yes,cellular,168,2,205,1,failure,no
35,GenX,technician,divorced,tertiary,1718,yes,yes,cellular,74,1,167,16,other,no
46,GenX,admin.,married,secondary,939,no,no,cellular,69,2,8,1,other,no
39,GenX,blue-collar,married,secondary,747,yes,yes,cellular,209,2,180,1,other,no
34,Millennial,admin.,single,secondary,0,yes,no,cellular,66,1,301,3,failure,no
33,Millennial,management,married,primary,142,yes,no,cellular,87,1,368,1,failure,no
30,Millennial,blue-collar,married,secondary,23,yes,no,cellular,129,2,359,4,failure,no
57,Boomer,technician,married,secondary,225,yes,no,telephone,22,7,337,12,failure,no
45,GenX,blue-collar,married,secondary,17,yes,no,cellular,66,1,152,14,failure,no
33,Millennial,management,single,tertiary,215,yes,no,cellular,1058,1,17,1,failure,no
41,GenX,admin.,divorced,secondary,1967,yes,no,cellular,115,1,341,1,failure,no
33,Millennial,management,divorced,tertiary,0,yes,yes,cellular,211,7,94,8,failure,no
33,Millennial,management,single,tertiary,506,no,no,cellular,176,1,91,2,success,no
34,Millennial,technician,married,secondary,1234,yes,no,cellular,106,1,288,6,failure,no
50,GenX,management,divorced,tertiary,356,no,no,cellular,198,2,358,5,other,no
43,GenX,entrepreneur,married,primary,629,yes,no,cellular,70,3,265,4,other,no
39,GenX,admin.,married,secondary,3732,yes,no,cellular,515,1,181,2,failure,no
37,GenX,management,married,tertiary,3770,yes,no,cellular,106,1,110,4,failure,no
37,GenX,blue-collar,married,secondary,3420,yes,no,cellular,77,1,301,2,failure,no
65,Boomer,retired,married,secondary,1370,no,no,cellular,177,1,92,1,failure,no
38,GenX,services,married,secondary,-349,yes,no,cellular,111,2,328,5,failure,no
51,Boomer,blue-collar,married,primary,1164,yes,no,cellular,100,1,369,2,failure,no
33,Millennial,admin.,married,secondary,1293,yes,no,cellular,245,9,373,2,failure,no
50,GenX,blue-collar,married,primary,859,yes,yes,telephone,56,5,196,7,failure,no
45,GenX,blue-collar,married,secondary,776,yes,no,cellular,232,4,253,1,failure,no
31,Millennial,admin.,single,secondary,507,yes,no,cellular,65,2,299,3,other,no
29,Millennial,student,single,secondary,808,no,no,cellular,189,1,362,1,other,no
39,GenX,admin.,divorced,secondary,442,yes,no,cellular,204,2,257,2,other,no
54,Boomer,management,married,tertiary,7249,yes,yes,cellular,102,2,77,1,failure,no
32,Millennial,management,married,tertiary,141,yes,no,cellular,78,3,89,9,success,no
39,GenX,services,married,secondary,105,no,no,cellular,137,1,189,2,failure,no
34,Millennial,technician,married,secondary,272,yes,no,cellular,287,1,201,2,failure,no
32,Millennial,blue-collar,married,primary,-283,yes,no,cellular,24,2,349,2,other,no
29,Millennial,admin.,single,secondary,-498,yes,no,cellular,99,3,227,14,failure,no
60,Boomer,retired,married,tertiary,3461,no,no,cellular,94,2,112,2,failure,no
33,Millennial,services,single,secondary,100,yes,no,cellular,11,8,297,7,other,no
38,GenX,services,married,secondary,304,no,yes,cellular,238,1,214,1,failure,no
50,GenX,technician,married,tertiary,5114,no,no,telephone,286,2,153,2,other,no
33,Millennial,management,married,secondary,2858,yes,yes,cellular,175,1,298,5,failure,no
36,GenX,student,single,secondary,624,no,no,cellular,518,2,8,1,other,no
27,Millennial,admin.,married,tertiary,73,no,no,cellular,374,1,79,1,success,no
32,Millennial,blue-collar,married,primary,651,yes,no,cellular,628,2,267,2,failure,no
57,Boomer,management,married,tertiary,1631,yes,no,cellular,254,2,261,3,failure,no
58,Boomer,management,married,tertiary,9339,yes,no,telephone,52,3,172,3,other,no
24,Millennial,student,single,secondary,228,no,no,cellular,99,1,79,1,failure,no
31,Millennial,blue-collar,single,secondary,42,no,no,cellular,473,3,12,2,other,no
28,Millennial,unemployed,single,tertiary,1010,yes,no,cellular,911,1,336,2,failure,no
35,GenX,blue-collar,married,secondary,2926,yes,no,cellular,182,1,292,25,failure,no
31,Millennial,blue-collar,married,secondary,631,yes,no,cellular,211,2,152,2,failure,no
74,Boomer,retired,married,primary,2894,no,no,telephone,97,5,204,2,other,no
42,GenX,management,single,secondary,900,yes,no,unknown,6,1,524,7,other,no
44,GenX,management,married,secondary,8262,yes,no,cellular,150,1,257,16,failure,no
41,GenX,blue-collar,married,secondary,992,yes,yes,cellular,335,1,295,3,failure,no
44,GenX,blue-collar,married,unknown,3373,yes,no,cellular,48,2,342,1,failure,no
59,Boomer,retired,married,secondary,0,no,no,cellular,363,2,100,6,other,no
35,GenX,admin.,married,tertiary,-272,no,yes,cellular,309,1,197,13,other,no
57,Boomer,blue-collar,married,secondary,1686,no,no,telephone,219,4,311,2,failure,no
31,Millennial,management,married,tertiary,1400,yes,no,cellular,175,2,2,1,other,no
37,GenX,blue-collar,married,primary,0,yes,no,cellular,226,1,363,3,other,no
37,GenX,blue-collar,married,secondary,426,yes,no,cellular,323,3,345,3,failure,no
59,Boomer,housemaid,divorced,tertiary,0,no,no,cellular,379,1,332,2,other,no
31,Millennial,admin.,single,secondary,523,no,yes,cellular,323,1,109,5,failure,no
35,GenX,services,married,secondary,1659,yes,no,cellular,149,3,215,1,failure,no
51,Boomer,entrepreneur,married,secondary,0,yes,yes,cellular,432,1,150,1,failure,no
45,GenX,blue-collar,married,primary,412,yes,no,telephone,45,5,265,13,failure,no
43,GenX,management,married,tertiary,1993,no,no,cellular,37,1,174,1,failure,no
39,GenX,services,married,secondary,-762,yes,yes,cellular,40,6,343,2,failure,no
49,GenX,entrepreneur,married,tertiary,4976,yes,no,cellular,36,9,173,1,failure,no
36,GenX,services,divorced,secondary,543,yes,no,cellular,101,1,269,2,failure,no
49,GenX,admin.,married,secondary,182,yes,no,cellular,303,1,331,2,failure,no
44,GenX,unemployed,divorced,secondary,2108,yes,no,cellular,152,2,369,1,other,no
23,Millennial,technician,single,secondary,356,yes,no,cellular,224,2,356,2,failure,no
55,Boomer,blue-collar,married,unknown,2691,yes,no,cellular,278,1,104,2,other,no
32,Millennial,management,married,tertiary,6138,no,no,cellular,251,3,36,11,success,no
59,Boomer,technician,married,tertiary,883,no,no,cellular,1551,1,31,3,failure,no
38,GenX,blue-collar,married,secondary,6994,yes,no,telephone,169,1,139,2,failure,no
31,Millennial,management,single,tertiary,4319,yes,no,cellular,515,2,334,5,failure,no
50,GenX,blue-collar,married,secondary,26,yes,no,cellular,245,5,366,2,failure,no
37,GenX,management,married,primary,3953,yes,no,cellular,610,2,138,1,failure,no
37,GenX,management,married,tertiary,0,no,no,cellular,129,4,107,2,failure,no
33,Millennial,blue-collar,married,secondary,489,yes,no,cellular,552,1,332,1,failure,no
37,GenX,management,married,tertiary,57,no,no,cellular,96,2,84,1,success,no
42,GenX,blue-collar,married,primary,402,no,no,cellular,31,7,330,17,failure,no
46,GenX,admin.,married,primary,469,yes,no,cellular,75,1,264,10,other,no
39,GenX,services,married,secondary,8876,no,no,cellular,106,1,91,2,failure,no
37,GenX,services,single,tertiary,72,yes,no,cellular,98,2,370,1,failure,no
